X,Y,wmElementN,wmType,wmDeviceTy,wmDevice_1,wmDevice_2,wmDevice_3,wmLightTab,wmLightT_1,wmLatitude,wmLongitud,icon_url
-93.930877033557,47.3229595745127,54-2-27902-F7,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.32305526730,-93.93087005620,./0.png
-93.8264052940363,47.3685602166759,54-4-25915-F5,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.36865615840,-93.82639312740,./0.png
-93.7083686952734,47.3639748398715,54-4-26001-F1,Device,Fuse,Fuse,,,25T,100 Amp Tube,47.36407089230,-93.70835876460,./0.png
-93.9663031932215,47.4196410768515,54-3-23734-F1,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.41973495480,-93.96629333500,./0.png
-93.858858844539,47.3585387561687,54-3-25921-F6,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.35863494870,-93.85884857180,./0.png
-93.7594688251888,47.3714318005562,54-4-23934-F8,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.37152481080,-93.75946044920,./0.png
-93.8806357504944,47.3655386621737,54-4-25919-F1,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.36563491820,-93.88062286380,./0.png
-93.865327744018,47.3614748562897,54-3-25920-F3,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.36156845090,-93.86531829830,./0.png
-93.8375519559097,47.3502844549107,54-3-25927-F6,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.35037994380,-93.83753967290,./0.png
-93.8589492717786,47.3582926280679,54-3-25921-F7,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.35838699340,-93.85894012450,./0.png
-93.9124220973843,47.323763442238,54-2-27901-F1,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.32385635380,-93.91241455080,./0.png
-93.7908029589272,47.3680868411372,54-4-25913-F7,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.36818313600,-93.79079437260,./0.png
-93.7285789689126,47.3932368809894,54-4-23925-F4,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.39332962040,-93.72856903080,./0.png
-93.9998944148269,47.4197647535325,54-3-23732-F7,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.41986083980,-93.99988555910,./0.png
-93.9984665180572,47.4188124636234,54-3-23732-F8,Device,Fuse,,Fuse,,25T,100 Amp Tube,47.41890716550,-93.99845886230,./0.png
-93.8806059336459,47.3432465705573,54-2-25929-F3,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.34334182740,-93.88059234620,./0.png
-93.8632729524226,47.3685007108373,54-4-25920-F7,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.36859512330,-93.86326599120,./0.png
-93.865036150036,47.3685540370162,54-4-25920-F8,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.36864852910,-93.86502838130,./0.png
-93.788055261262,47.3681399768306,54-4-25913-F2,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.36823272710,-93.78804779050,./0.png
-93.8381895403078,47.3373737757734,54-3-25934-F2,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.33746719360,-93.83818054200,./0.png
-93.8599988900815,47.2520730894951,54-2-28028-F1,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.25216674800,-93.85998535160,./0.png
-94.0618694782716,47.5029214051339,54-3-21435-F1,Device,Fuse,,Fuse,,12T,100 Amp Tube,47.50301742550,-94.06185913090,./0.png
-93.9531155856399,47.3953889388943,54-3-25810-F5,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.39548492430,-93.95310974120,./0.png
-93.7350124565051,47.3714115752627,54-4-23935-F5,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.37150573730,-93.73500061040,./0.png
-94.0129285176511,47.4340986249853,54-3-23730-F1,Device,Fuse,,Fuse,,25T,100 Amp Tube,47.43419265750,-94.01291656490,./0.png
-93.7851610936759,47.3681404547643,54-4-25913-F3,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.36823654170,-93.78514862060,./0.png
-93.9051044845408,47.3104127222351,54-2-27912-F1,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.31050872800,-93.90509796140,./0.png
-93.9993705714507,47.419051782713,54-3-23732-F9,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.41914749150,-93.99935913090,./0.png
-93.7620719487687,47.3714930661528,54-4-23934-F3,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.37158584590,-93.76206207280,./0.png
-93.8114144797499,47.3397230037612,54-3-25926-F2,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.33981704710,-93.81140136720,./0.png
-94.0568856154904,47.4740378306286,54-3-23611-F2,Device,Fuse,,Fuse,,8T,100 Amp Tube,47.47413253780,-94.05687713620,./0.png
-93.8221532916203,47.368385056692,54-4-25915-F6,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.36848068240,-93.82214355470,./0.png
-93.8034296068293,47.3683521655812,54-4-25914-F4,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.36844635010,-93.80342102050,./0.png
-93.9335998841657,47.3225886276214,54-2-27902-F8,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.32268142700,-93.93359375000,./0.png
-93.7946008244125,47.3681414811166,54-4-25913-F4,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.36823654170,-93.79459381100,./0.png
-93.824962142031,47.3686078066629,54-4-25915-F7,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.36870193480,-93.82495117190,./0.png
-94.0393619553467,47.5002357299487,54-3-21436-F2,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.50033187870,-94.03935241700,./0.png
-93.8817165243565,47.3382687824873,54-2-25931-F6,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.33836364750,-93.88170623780,./0.png
-93.8605220603975,47.3593362912644,54-3-25920-F5,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.35943222050,-93.86051177980,./0.png
-93.987559189497,47.4547755443029,54-3-23721-F3,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.45486831670,-93.98754882810,./0.png
-93.8818471915784,47.3630345665255,D4CS1,Device,Circuit Breaker,Circuit Breaker,Circuit Breaker,Circuit Breaker,Basler 100/5 5PU 7TD,TRANSRUPTER-69KV,47.36312866210,-93.88183593750,./0.png
-94.0659602176058,47.429616374277,54-3-23626-R1,Device,Recloser,,,Recloser,25 H,,47.42971038820,-94.06594848630,./0.png
-93.9669232640884,47.4019911929972,54-3-25804-R1,Device,Recloser,Recloser,,,50 H,,47.40208435060,-93.96691131590,./0.png
-93.6986367277451,47.4074600647865,54-4-24019-R1,Device,Recloser,,Recloser,,25 H,,47.40755462650,-93.69862365720,./0.png
-94.0387442696196,47.4870460586263,54-3-23601-R1,Device,OCR,,,OCR,35 H,,47.48714065550,-94.03873443600,./0.png
-93.7952669835974,47.3685585401486,54-4-25914-R1,Device,OCR,,,OCR,70-4H,,47.36865234380,-93.79525756840,./0.png
-93.8805559838203,47.367391710191,54-3-25919-R1,Device,OCR,,OCR,,70-L,,47.36748504640,-93.88054656980,./0.png
-94.0120619695591,47.4331096730857,54-3-23730-R1,Device,Recloser,Recloser,Recloser,Recloser,50 H,,47.43320465090,-94.01205444340,./0.png
-93.9008001036891,47.3231621100771,54-2-28006-R1,Device,Recloser,,,Recloser,50 H,,47.32325744630,-93.90078735350,./0.png
-93.8815119916554,47.3676874756665,54-3-25919-R2,Device,OCR,OCR,OCR,OCR,70-L,,47.36778259280,-93.88150024410,./0.png
-93.7116349161632,47.3783297176082,54-4-23936-R2,Device,OCR,OCR,,,70-4H,,47.37842559810,-93.71162414550,./0.png
-94.040794380552,47.4874584056945,54-3-23601-R2,Device,OCR,,OCR,,35 H,,47.48755264280,-94.04078674320,./0.png
-93.7307767904619,47.3935923119168,54-4-23925-F8,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.39368820190,-93.73076629640,./0.png
-94.0617388748943,47.5061476737311,54-3-21435-R1,Device,Recloser,,Recloser,,25 H,,47.50624084470,-94.06172943120,./0.png
-93.9380124598662,47.3278583305894,54-2-25835-R1,Device,Recloser,Recloser,Recloser,,35-4H,,47.32795333860,-93.93800354000,./0.png
-94.0212211306888,47.4354765161777,54-3-23730-R2,Device,OCR,,,OCR,35 H,,47.43556976320,-94.02120971680,./0.png
-93.736438448391,47.3714037976231,54-4-23935-F7,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.37149810790,-93.73642730710,./0.png
-93.9408596862728,47.3915814584201,54-3-25811-F5,Device,Fuse,Fuse,Fuse,Fuse,25T,100 Amp Tube,47.39167785640,-93.94084930420,./0.png
-93.7953304518947,47.3750187567967,54-4-25914-F5,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.37511444090,-93.79531860350,./0.png
-93.7895994436062,47.3515460336673,54-4-25925-F2,Device,Fuse,Fuse,,,12T,100 Amp Tube,47.35163879390,-93.78958892820,./0.png
-93.7847082577148,47.3698474571565,54-4-25913-F8,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.36994171140,-93.78469848630,./0.png
-93.7953997331541,47.3803539103956,54-4-25914-F6,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.38044738770,-93.79538726810,./0.png
-93.7119024941893,47.3672878868129,54-4-26001-F2,Device,Fuse,Fuse,,,25T,100 Amp Tube,47.36738204960,-93.71189117430,./0.png
-93.7189575274881,47.3932554722257,54-4-23925-F5,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.39334869380,-93.71894836430,./0.png
-93.7451817767556,47.4009855647914,54-4-23923-F1,Device,Fuse,,,Fuse,15T,100 Amp Tube,47.40108108520,-93.74517059330,./0.png
-93.7173336325072,47.3931906011245,54-4-23925-F6,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.39328384400,-93.71732330320,./0.png
-93.7180236672186,47.3932246255911,54-4-23925-F7,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.39331817630,-93.71800994870,./0.png
-94.2661292747554,47.351675763164,60-2-25629-F7,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.35176849370,-94.26612091060,./0.png
-94.2562440863253,47.2914872759823,60-4-27717-F2,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.29158020020,-94.25623321530,./0.png
-94.4026144099652,47.2612124262623,60-2-27630-F2,Device,Fuse,Fuse,,,10T,100 Amp Tube,47.26130676270,-94.40260314940,./0.png
-94.4071194677871,47.2657973387253,60-2-27525-F1,Device,Fuse,Fuse,,,15T,100 Amp Tube,47.26589202880,-94.40711212160,./0.png
-94.4106450096461,47.2724403340992,60-2-27524-F1,Device,Fuse,Fuse,,,15T,100 Amp Tube,47.27253341670,-94.41063690190,./0.png
-94.2548228784813,47.2907419880574,60-4-27717-F1,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.29083633420,-94.25481414790,./0.png
-94.4082678047721,47.2684045263845,60-2-27524-F2,Device,Fuse,Fuse,,,25T,100 Amp Tube,47.26849746700,-94.40825653080,./0.png
-94.2231755977297,47.2463797281538,60-4-27733-F1,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.24647521970,-94.22316741940,./0.png
-94.3931854107146,47.2492115768864,60-2-27631-R1,Device,Recloser,Recloser,,,25 H,,47.24930572510,-94.39318084720,./0.png
-94.4079509023081,47.2679456752619,60-2-27524-F4,Device,Fuse,Fuse,,,25T,100 Amp Tube,47.26803970340,-94.40794372560,./0.png
-94.2106106161937,47.3426102087585,"2260",Device,Circuit Breaker,Circuit Breaker,Circuit Breaker,Circuit Breaker,651RA-200-140 8/2 R/E,VWE-Cooper,47.34270477290,-94.21060180660,./0.png
-94.2105702747808,47.3426106348951,"2360",Device,Circuit Breaker,Circuit Breaker,Circuit Breaker,Circuit Breaker,651RA-280-140 8/2 R/E,VWE-Cooper,47.34270477290,-94.21056365970,./0.png
-94.2105293064598,47.3425836405629,"2460",Device,Circuit Breaker,Circuit Breaker,Circuit Breaker,Circuit Breaker,651RA-280-140 8/2 R/E,VWE-Cooper,47.34267807010,-94.21051788330,./0.png
-94.2661968285466,47.3516725875835,60-2-25629-F1,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.35176849370,-94.26618957520,./0.png
-94.3097231581881,47.3542841586069,60-2-25524-F1,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.35437774660,-94.30971527100,./0.png
-94.2138075339361,47.2427605932222,60-4-27734-F1,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.24285507200,-94.21379852290,./0.png
-94.4066724959061,47.3260843094138,60-2-25531-F1,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.32617950440,-94.40666198730,./0.png
-94.3429117943384,47.4166176874647,60-2-23434-F1,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.41671371460,-94.34290313720,./0.png
-94.2807699686958,47.3441279201951,60-2-25630-F1,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.34422302250,-94.28076171880,./0.png
-94.2669820818947,47.3530928330862,60-2-25629-F2,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.35318756100,-94.26697540280,./0.png
-94.2061398448165,47.3469847292806,60-3-25627-F1,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.34708023070,-94.20613098140,./0.png
-94.4145487397338,47.2735690335896,60-2-27524-F3,Device,Fuse,Fuse,,,10T,100 Amp Tube,47.27366256710,-94.41454315190,./0.png
-94.4142940943837,47.2286286143957,60-2-29601-F1,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.22872161870,-94.41428375240,./0.png
-94.2209356746712,47.2471825911956,60-4-27734-F2,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.24727630620,-94.22092437740,./0.png
-94.2665337912351,47.3520267603505,60-2-25629-F3,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.35211944580,-94.26652526860,./0.png
-94.335171046256,47.4133388009476,60-2-25503-F1,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.41343307500,-94.33515930180,./0.png
-94.2675070984898,47.3535749035059,60-2-25629-F4,Device,Fuse,Fuse,Fuse,Fuse,30T,100 Amp Tube,47.35366821290,-94.26750183110,./0.png
-94.2678637203407,47.3530617379092,60-2-25629-F5,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.35315704350,-94.26785278320,./0.png
-94.2215567627138,47.2470616699286,60-4-27734-F3,Device,Fuse,Fuse,Fuse,Fuse,30T,100 Amp Tube,47.24715423580,-94.22154998780,./0.png
-94.2149016464853,47.3343788449253,60-4-25634-F1,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.33447265630,-94.21488952640,./0.png
-94.2149738269168,47.3446533941789,60-2-25627-F1,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.34474945070,-94.21496582030,./0.png
-94.3990631627993,47.2488685131719,60-2-27631-F1,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.24896240230,-94.39905548100,./0.png
-94.415080229271,47.3665297843801,60-2-25519-F1,Device,Fuse,,,Fuse,15T,100 Amp Tube,47.36662292480,-94.41506958010,./0.png
-94.2575807456087,47.3481534708423,60-2-25629-F6,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.34824752810,-94.25757598880,./0.png
-94.2866343806208,47.3342520048198,60-2-25631-F1,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.33434677120,-94.28662872310,./0.png
-94.3116222159064,47.2732638573697,60-2-27623-F1,Device,Fuse,,Fuse,,25T,100 Amp Tube,47.27335739140,-94.31161499020,./0.png
-94.2991333140952,47.3833239688292,60-2-25512-F1,Device,Fuse,,Fuse,,25T,100 Amp Tube,47.38341903690,-94.29912567140,./0.png
-94.2168709187756,47.3325558561111,60-4-25634-F2,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.33264923100,-94.21686553960,./0.png
-94.4045512956511,47.2628227831643,60-2-27630-F1,Device,Fuse,Fuse,,,10T,100 Amp Tube,47.26291656490,-94.40454101560,./0.png
-94.2709704158147,47.358031539421,60-2-25619-F1,Device,Fuse,Fuse,Fuse,Fuse,20T,100 Amp Tube,47.35812759400,-94.27096557620,./0.png
-94.2161343257958,47.2449596716098,60-4-27734-F4,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.24505233760,-94.21612548830,./0.png
-94.2122083610931,47.3383553113175,60-4-25634-F3,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.33845138550,-94.21219635010,./0.png
-94.4075396302397,47.2666507705547,60-2-27525-F2,Device,Fuse,Fuse,,,25T,100 Amp Tube,47.26674652100,-94.40753173830,./0.png
-94.2884489172158,47.3756374933861,60-2-25618-F1,Device,Fuse,,Fuse,,25T,100 Amp Tube,47.37573242190,-94.28843688960,./0.png
-94.2155195021462,47.2426301260589,60-4-27734-F5,Device,Fuse,Fuse,Fuse,Fuse,30T,100 Amp Tube,47.24272537230,-94.21550750730,./0.png
-94.2169125905979,47.2419907404366,60-4-27734-F6,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.24208450320,-94.21690368650,./0.png
-94.2716093631191,47.3510091079581,60-2-25630-F2,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.35110473630,-94.27159881590,./0.png
-94.4248558004999,47.3216856583926,60-2-27501-F1,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.32178115840,-94.42485046390,./0.png
-94.2127155679975,47.2429078077322,60-4-27734-F7,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.24300384520,-94.21270751950,./0.png
-94.2112568148974,47.3431077793471,60-2-25627-F2,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.34320068360,-94.21125030520,./0.png
-94.2708433084653,47.3526401313084,60-2-25630-F3,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.35273361210,-94.27083587650,./0.png
-94.2167501845773,47.2891012153821,60-4-27715-F1,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.28919601440,-94.21674346920,./0.png
-94.4137703086026,47.2282722074569,60-2-29601-F2,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.22836685180,-94.41376495360,./0.png
-94.1774676653965,47.3418434405448,60-3-25625-F1,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.34193801880,-94.17745971680,./0.png
-94.3942938585181,47.3636510259787,60-2-25520-F1,Device,Fuse,,,Fuse,25T,100 Amp Tube,47.36374664310,-94.39428710940,./0.png
-94.2822967913939,47.3521906323259,60-2-25630-F4,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.35228347780,-94.28228759770,./0.png
-94.2144238624448,47.2429372576688,60-4-27734-F8,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.24303054810,-94.21441650390,./0.png
-94.2106073489071,47.3424727717609,D10F1,Device,Fuse,Fuse,Fuse,Fuse,65E S,,47.34256744380,-94.21060180660,./0.png
-94.2712613889944,47.3503621108272,60-2-25630-R1,Device,OCR,OCR,OCR,OCR,70-4H,,47.35045623780,-94.27125549320,./0.png
-94.3391290883396,47.4094898894113,60-2-25503-R1,Device,Recloser,,Recloser,,50 H,,47.40958404540,-94.33911895750,./0.png
-94.2188879740077,47.2429903874272,60-4-27734-R1,Device,Recloser,,,Recloser,50 H,,47.24308395390,-94.21887969970,./0.png
-94.1794403833528,47.3420588486928,60-3-25625-R1,Device,Recloser,Recloser,,,50-4H,,47.34215164180,-94.17942810060,./0.png
-94.3932205762431,47.2492061372798,60-2-27631-R2,Device,Recloser,Recloser,,,50 H,,47.24930191040,-94.39321136470,./0.png
-94.2684122945994,47.3547959597541,60-2-25619-R1,Device,OCR,,OCR,,70-4H,,47.35488891600,-94.26840209960,./0.png
-94.2861830053274,47.3774736242632,60-2-25618-F2,Device,Fuse,,Fuse,,15T,100 Amp Tube,47.37756729130,-94.28617095950,./0.png
-94.2019716910695,47.3490055256977,60-3-25626-F1,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.34909820560,-94.20196533200,./0.png
-94.2055099779998,47.342320766351,60-3-25627-F3,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.34241485600,-94.20549774170,./0.png
-94.2105356583904,47.3470385290908,60-3-25627-F4,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.34713363650,-94.21052551270,./0.png
-92.7067473873054,47.4855333963089,08-2-22525-F9,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.48562622070,-92.70673370360,./0.png
-92.7214612213298,47.3687283119292,08-3-26802-F1,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.36882400510,-92.72144317630,./0.png
-92.7274611020432,47.4571272593926,08-2-24702-F1,Device,Fuse,Fuse,,,20T,100 Amp Tube,47.45722198490,-92.72744750980,./0.png
-92.6964853996218,47.3910455849676,08-3-24725-F3,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.39113998410,-92.69647216800,./0.png
-92.6870172410494,47.4291394967541,"2108",Device,Circuit Breaker,,,Circuit Breaker,351RS-140 R/E,KESTRAL,47.42923355100,-92.68700408940,./0.png
-92.6869766625239,47.4291668121741,"2208",Device,Circuit Breaker,Circuit Breaker,Circuit Breaker,Circuit Breaker,651R-280-140 8/2 R/E,VIPER,47.42926025390,-92.68696594240,./0.png
-92.6869362465882,47.4291667018213,"2308",Device,Circuit Breaker,Circuit Breaker,Circuit Breaker,Circuit Breaker,651R-280-140 8/2 R/E,VIPER,47.42926025390,-92.68692016600,./0.png
-92.6868958306528,47.4291665914542,"2408",Device,Circuit Breaker,Circuit Breaker,Circuit Breaker,Circuit Breaker,651RA-280-140 8/2 R/E,VWE-Cooper,47.42926025390,-92.68688201900,./0.png
-92.5921616656202,47.4911230514574,08-4-22623-F1,Device,Fuse,Fuse,,,25T,100 Amp Tube,47.49121856690,-92.59214782710,./0.png
-92.7071667951717,47.4808745064596,08-2-22525-F1,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.48096847530,-92.70715332030,./0.png
-92.7245656819254,47.4471283183713,08-2-24702-F2,Device,Fuse,Fuse,,,12T,100 Amp Tube,47.44722366330,-92.72454833980,./0.png
-92.5997827803358,47.4776046218932,08-4-22626-F1,Device,Fuse,Fuse,,,25T,100 Amp Tube,47.47769927980,-92.59976959230,./0.png
-92.8067715702738,47.3943614667016,08-3-24730-F1,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.39445495610,-92.80675506590,./0.png
-92.5706478187502,47.5096021593708,08-4-22613-F1,Device,Fuse,Fuse,,,10T,100 Amp Tube,47.50969696040,-92.57063293460,./0.png
-92.6555048102319,47.4336867530308,08-4-24808-F1,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.43378067020,-92.65548706050,./0.png
-92.7279094254816,47.4579903719641,08-2-24702-F3,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.45808410640,-92.72789764400,./0.png
-92.6866617266152,47.4414718270674,08-2-24807-F1,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.44156646730,-92.68664550780,./0.png
-92.6554444218779,47.4368797439905,08-4-24808-F2,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.43697357180,-92.65543365480,./0.png
-92.7272563130417,47.4864616023564,08-2-22526-F1,Device,Fuse,,Fuse,,20T,100 Amp Tube,47.48655700680,-92.72724151610,./0.png
-92.704226998718,47.4718439957443,08-2-22536-F1,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.47193908690,-92.70421600340,./0.png
-92.73538296213,47.4007144460775,08-3-24722-F1,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.40081024170,-92.73536682130,./0.png
-92.6754490738894,47.429831345708,08-4-24807-F1,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.42992401120,-92.67543792720,./0.png
-92.7079919420306,47.4294500840132,08-1-24712-F1,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.42954635620,-92.70797729490,./0.png
-92.5702050814223,47.5033908359552,08-4-22613-F2,Device,Fuse,Fuse,,,15T,100 Amp Tube,47.50348663330,-92.57019042970,./0.png
-92.6969723251995,47.4009601181537,08-3-24724-F1,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.40105438230,-92.69696044920,./0.png
-92.6982939796801,47.4719659417265,08-2-22536-F2,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.47206115720,-92.69828033450,./0.png
-92.7688946985006,47.4293131495058,08-1-24709-F1,Device,Fuse,,,Fuse,12T,100 Amp Tube,47.42940902710,-92.76888275150,./0.png
-92.7036703832117,47.4294835078305,08-1-24712-F2,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.42957687380,-92.70365905760,./0.png
-92.7030180908661,47.4719399520514,08-2-22536-F3,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.47203445430,-92.70300292970,./0.png
-92.698151430399,47.4713565386703,08-2-22536-F4,Device,Fuse,,Fuse,,30T,100 Amp Tube,47.47145080570,-92.69813537600,./0.png
-92.7467503194045,47.4574094675366,08-2-24703-F1,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.45750427250,-92.74673461910,./0.png
-92.7450811580427,47.3719729300579,08-3-26803-F1,Device,Fuse,,,Fuse,20T,100 Amp Tube,47.37206649780,-92.74506378170,./0.png
-92.7281799433456,47.4922714603851,08-2-22522-F1,Device,Fuse,,Fuse,,12T,100 Amp Tube,47.49236679080,-92.72816467290,./0.png
-92.706843329677,47.4841026054765,08-2-22525-F2,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.48419570920,-92.70682525630,./0.png
-92.6555191812873,47.4300074572351,08-4-24808-F3,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.43010330200,-92.65550231930,./0.png
-92.7315794732491,47.4865253697196,08-2-22527-F2,Device,Fuse,,Fuse,,12T,100 Amp Tube,47.48662185670,-92.73156738280,./0.png
-92.7072468063878,47.4928397744543,08-2-22524-F1,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.49293518070,-92.70722961430,./0.png
-92.7703477607564,47.4004489187431,08-3-24728-F1,Device,Fuse,Fuse,,,30T,100 Amp Tube,47.40054321290,-92.77033233640,./0.png
-92.6145355781907,47.4917249146448,08-4-22622-F1,Device,Fuse,Fuse,,,30E-S,100 Amp Tube,47.49182128910,-92.61451721190,./0.png
-92.7078741319043,47.4762613106437,08-2-22525-F3,Device,Fuse,,,Fuse,30T,100 Amp Tube,47.47635650630,-92.70786285400,./0.png
